"id","place","HadExam","Age","Sex","Jobstt","height","weight","BMI","HealthIns","Wsttime","Wstmon","Lessbelqual","NotImp","Tangibles","Empathy","SuitFreq","SuffInfo","AttractInfo","ImpressInfo","PopularInfo"
"m01274","hanoi",1,30,"female","stable",160,50,19.53125,"yes","yes","no","no","no",3,4,"6m",4,4,3,2
"m01275","hanoi",1,23,"male","stable",171,65,22.22906193,"yes","yes","yes","no","yes",3,4,"12m",5,1,3,4
"m01276","hanoi",0,24,"male","stable",170,65,22.49134948,"yes","yes","yes","yes","yes",5,5,"12m",4,4,4,4
"m01277","hanoi",1,28,"male","stable",160,62,24.21875,"yes","yes","no","yes","yes",3,3.5,"12m",3.5,3,3,4
"m01278","hanoi",1,30,"female","unstable",154,46,19.39618823,"yes","yes","yes","no","no",1,2,"6m",2,1,1,3
"m01279","hanoi",0,28,"female","unstable",154,45,18.97453196,"no","yes","yes","no","no",1,1,"6m",5,3,3,2
"m01280","hanoi",1,28,"male","stable",172,68,22.98539751,"no","no","yes","yes","no",3,2,"6m",3,3,2,2
"m01281","hanoi",1,26,"female","stable",162,46,17.52781588,"yes","yes","no","no","yes",4,3,"6m",4,2,3,1
"m01282","hanoi",0,24,"male","student",170,69,23.87543253,"yes","yes","yes","no","no",3,4,"12m",3,1,2,4
"m01283","hanoi",1,38,"female","stable",155,50,20.81165453,"yes","yes","no","no","yes",3,2,"6m",2,2,3,2
"m01284","hanoi",1,42,"female","stable",152,50,21.64127424,"yes","yes","no","yes","yes",3,3,"6m",2,2,1,2
"m01285","hanoi",1,39,"female","stable",155,50,20.81165453,"no","no","yes","no","no",3,1,"6m",3,3,3,2
"m01286","hanoi",0,42,"female","stable",160,65,25.390625,"yes","yes","yes","yes","no",2,2,"6m",1,1,1,1
"m01287","hanoi",1,33,"female","stable",160,67,26.171875,"yes","yes","yes","yes","no",2,2,"6m",2,1,2,2
"m01288","hanoi",1,22,"male","unstable",168,75,26.57312925,"no","no","no","yes","no",3,2,"6m",2,2,2,2
"m01289","hanoi",1,24,"female","stable",158,52,20.82999519,"yes","yes","yes","yes","yes",3,1,"6m",3,2,3,2
"m01290","hanoi",1,34,"female","stable",156,54,22.18934911,"yes","yes","no","yes","no",3,4,"12m",5,4,5,5
"m01291","hanoi",1,43,"female","stable",156,54,22.18934911,"yes","no","no","no","no",3,2,"6m",2,2,2,2
"m01292","hanoi",1,34,"female","stable",158,56,22.43230252,"yes","no","no","no","no",3,2,"6m",1,2,2,1
"m01293","hanoi",1,28,"female","stable",160,52,20.3125,"yes","no","no","yes","no",2,2,"6m",2,2,2,2
"m01294","hanoi",0,48,"female","stable",155,59,24.55775234,"yes","yes","no","no","no",3,2,"18m",2,2,2,2
"m01295","hanoi",1,33,"female","stable",157,52,21.09619051,"yes","no","no","yes","no",3,3,"6m",2,2,2,2
"m01296","hanoi",1,27,"female","stable",160,49,19.140625,"yes","no","no","no","no",3,2,"6m",2,3,2,2
"m01297","hanoi",1,38,"female","stable",170,74,25.60553633,"yes","no","no","no","yes",5,4,"6m",2,2,2,2
"m01298","hanoi",1,30,"female","stable",158,65,26.03749399,"yes","no","no","no","yes",5,4,"6m",2,2,2,2
"m01299","hanoi",1,27,"female","stable",160,50,19.53125,"yes","no","no","no","yes",3,3,"6m",3,3,3,3
"m01300","hanoi",0,32,"male","stable",175,69,22.53061224,"yes","yes","yes","yes","yes",2,2,"12m",3,3,3,3
"m01301","hanoi",1,30,"male","stable",170,67,23.183391,"yes","yes","yes","yes","yes",4,4,"12m",4,3,3,3
"m01302","hanoi",1,27,"male","stable",172,61,20.61925365,"yes","yes","no","no","no",5,5,"12m",5,5,5,5
"m01303","hanoi",1,32,"male","stable",173,76,25.39343112,"yes","no","yes","yes","yes",5,5,"6m",5,4,3,2
"m01304","hanoi",1,27,"female","stable",162,47,17.90885536,"yes","no","yes","yes","yes",4,5,"6m",2,2,1,2
"m01305","hungyen",1,30,"male","stable",166,64,23.22543185,"yes","no","no","yes","no",5,4,"12m",4,4,4,4
"m01306","hanoi",1,29,"female","stable",164,51,18.96192742,"yes","no","no","no","no",4,4,"6m",3,2,2,3
"m01307","hanoi",1,33,"male","stable",168,64,22.67573696,"yes","no","yes","yes","no",5,5,"12m",3,3,3,5
"m01308","hanoi",1,33,"male","stable",164,64,23.7953599,"yes","yes","no","no","yes",5,5,"12m",4,4,4,4
"m01309","hanoi",0,25,"male","stable",181,81,24.72452001,"yes","no","no","no","yes",4,3,"6m",4,4,4,4
"m01310","hanoi",1,25,"male","stable",163,62,23.33546614,"yes","yes","yes","yes","yes",3,5,"12m",4,4,4,4
"m01311","hanoi",1,31,"male","stable",170,58,20.06920415,"yes","yes","yes","yes","yes",2,1,"g18m",2,3,1,2
"m01312","hanoi",1,24,"female","stable",159,47,18.59103675,"yes","yes","yes","no","yes",4,4,"6m",4,4,4,4
"m01313","hanoi",0,40,"female","stable",153,52,22.2136785,"yes","yes","yes","yes","yes",4,5,"12m",2,1,2,2
"m01314","hanoi",1,30,"male","stable",175,70,22.85714286,"yes","no","no","no","no",5,5,"6m",5,5,5,5
"m01315","hanoi",1,35,"male","stable",165,55,20.2020202,"yes","no","no","no","no",3,4,"12m",4,5,4,5
"m01316","hanoi",1,31,"female","stable",150,48,21.33333333,"yes","no","no","no","no",4,5,"12m",3,3,3,3
"m01317","hanoi",0,29,"male","stable",170,73,25.25951557,"yes","no","no","no","yes",5,4,"6m",5,4,4,4
"m01318","hanoi",1,32,"female","stable",153,47,20.07774787,"yes","no","no","yes","yes",3,5,"12m",4,4,4,4
"m01319","hanoi",1,32,"male","stable",165,52,19.10009183,"yes","no","no","yes","no",4,4,"6m",3,3,3,3
"m01320","hanoi",1,34,"male","stable",167,61,21.87242282,"yes","yes","yes","yes","yes",3,4,"12m",3,3,3,3
"m01321","hanoi",1,43,"female","stable",160,52,20.3125,"yes","yes","no","no","yes",4,4,"6m",2,4,3,5
"m01322","hanoi",1,42,"female","stable",162,57,21.71925011,"yes","yes","yes","yes","yes",4,3,"12m",4,1,2,2
"m01323","hanoi",1,29,"female","stable",150,62,27.55555556,"yes","no","yes","yes","no",3,5,"6m",3,2,2,3
"m01324","hanoi",1,32,"male","stable",170,68,23.52941176,"yes","yes","yes","yes","yes",3,3,"12m",3,3,3,3
"m01325","hanoi",1,34,"male","stable",172,75,25.35154137,"yes","yes","yes","yes","yes",3,3,"12m",3,3,3,3
"m01326","hanoi",0,35,"male","stable",170,71,24.56747405,"yes","yes","yes","yes","yes",3,4,"12m",4,5,4,5
"m01327","hanoi",0,34,"male","stable",170,70,24.22145329,"yes","yes","yes","yes","yes",5,3,"12m",3,4,3,4
"m01328","hanoi",1,24,"female","stable",157,43,17.44492677,"yes","yes","yes","yes","yes",3,3,"12m",3,3,3,3
"m01329","hanoi",1,37,"female","stable",150,48,21.33333333,"yes","yes","yes","yes","yes",5,4,"12m",4,4,3,3
"m01330","hanoi",1,33,"male","stable",170,68,23.52941176,"yes","yes","yes","no","no",4,4,"6m",4,3,3,3
"m01331","hanoi",0,34,"male","stable",160,62,24.21875,"yes","no","no","yes","no",1,1,"12m",2,2,2,2
"m01332","hanoi",1,26,"female","stable",163,50,18.81892431,"yes","yes","yes","yes","yes",3,3,"12m",3,3,3,3
"m01333","hanoi",0,32,"male","stable",165,73,26.81359045,"yes","no","no","yes","yes",4,2,"6m",2,3,2,1
"m01334","hanoi",1,30,"female","stable",154,48,20.23950076,"yes","yes","yes","yes","yes",3,3,"6m",3,4,2,1
"m01335","hanoi",1,27,"male","stable",170,78,26.98961938,"yes","yes","yes","yes","yes",3,3,"6m",3,3,3,3
"m01336","hanoi",1,29,"female","stable",157,42,17.0392308,"yes","yes","yes","yes","no",3,3,"6m",3,3,3,3
"m01337","hanoi",1,33,"male","stable",167,47,16.8525225,"yes","yes","yes","yes","yes",3,3,"6m",4,4,4,4
"m01338","hanoi",1,35,"male","stable",163,62,23.33546614,"yes","yes","yes","no","no",4,3,"12m",2,2,2,2
"m01339","hanoi",1,36,"male","stable",170,60,20.76124567,"yes","no","no","yes","no",5,5,"g18m",5,5,5,5
"m01340","hanoi",1,29,"male","stable",174,65,21.46915048,"yes","yes","yes","yes","yes",4,4,"12m",4,3,3,3
"m01341","hanoi",1,31,"female","stable",156,50,20.54569362,"yes","no","no","no","no",4,4,"12m",3,4,4,3
"m01342","hanoi",1,30,"female","stable",163,49,18.44254582,"yes","no","no","no","no",5,4,"6m",3,4,4,3
"m01343","hanoi",1,33,"male","stable",165,65,23.87511478,"yes","no","no","no","no",4,4,"12m",4,3,3,3
"m01344","hanoi",1,35,"male","stable",174,66,21.79944511,"yes","no","no","no","no",5,4,"12m",4,4,4,4
"m01345","hanoi",1,32,"female","stable",157,49,19.8791026,"yes","no","no","no","no",5,5,"12m",4,4,4,3
"m01346","hanoi",1,26,"female","stable",163,50,18.81892431,"yes","yes","no","no","yes",4,3,"12m",3,3,4,4
"m01347","hanoi",1,34,"female","stable",160,50,19.53125,"yes","yes","no","no","no",5,4,"12m",4,4,4,3
"m01348","hanoi",1,28,"female","stable",155,48,19.97918835,"yes","no","no","no","no",4,4,"12m",3,3,3,3
"m01349","hanoi",1,33,"male","stable",170,65,22.49134948,"yes","no","no","no","no",5,5,"12m",4,3,3,3
"m01350","hanoi",1,31,"male","stable",170,69,23.87543253,"yes","yes","yes","yes","yes",4,4,"12m",3,3,3,4
"m01351","hanoi",1,28,"male","stable",168,68,24.09297052,"yes","yes","no","no","yes",5,5,"12m",4,4,4,4
"m01352","hanoi",1,30,"male","stable",167,60,21.51385851,"yes","yes","no","yes","yes",5,5,"12m",4,4,4,4
"m01353","hanoi",1,25,"male","stable",170,55,19.03114187,"yes","yes","no","no","no",3,3,"6m",4,3,3,3
"m01354","hanoi",1,28,"male","stable",164,64,23.7953599,"yes","no","no","no","no",5,5,"12m",5,5,5,5
"m01355","hanoi",1,32,"female","stable",155,49,20.39542144,"yes","no","no","no","yes",4,4,"6m",1,1,1,1
"m01356","hanoi",1,29,"male","stable",165,67,24.6097337,"yes","yes","yes","no","yes",4,5,"6m",4,4,4,4
"m01357","hanoi",1,26,"male","stable",173,61,20.38156971,"yes","yes","yes","yes","no",4,5,"6m",3,3,2,2
"m01358","hanoi",1,25,"male","stable",178,74,23.35563691,"yes","no","no","no","no",4,3,"6m",4,4,3,4
"m01359","hanoi",1,38,"female","stable",159,59,23.33768443,"yes","no","no","yes","no",4,4,"6m",2,1,2,2
"m01360","hanoi",1,38,"male","stable",172,60,20.2812331,"yes","no","no","yes","no",4,4,"6m",4,4,3,3
"m01361","hanoi",1,31,"female","stable",150,50,22.22222222,"yes","yes","yes","yes","no",2,5,"12m",5,1,3,3
"m01362","hanoi",1,29,"male","stable",170,60,20.76124567,"yes","yes","yes","yes","yes",4,5,"6m",3,4,5,5
"m01363","hanoi",1,31,"male","stable",176,66,21.30681818,"yes","no","no","yes","yes",3,3,"6m",3,3,3,3
"m01364","hanoi",1,35,"female","stable",152,49,21.20844875,"yes","yes","no","no","no",5,4,"6m",2,1,2,1
"m01365","hanoi",1,25,"female","stable",160,47,18.359375,"yes","yes","no","no","yes",3,3,"12m",3,3,4,4
"m01366","hanoi",0,37,"female","stable",168,68,24.09297052,"yes","no","no","no","no",3,3.1,"6m",3,3.5,3.3,3.2
"m01367","hanoi",1,30,"male","stable",170,77,26.64359862,"yes","yes","yes","no","yes",3,4,"12m",2,2,2,3
"m01368","hanoi",0,27,"female","stable",157,51,20.69049454,"yes","yes","yes","no","yes",3,4,"12m",2,2,2,3
"m01369","hanoi",1,31,"female","stable",155,54,22.47658689,"yes","yes","no","no","yes",3,4,"12m",3,2,2,2
"m01370","hanoi",0,35,"male","stable",165,60,22.03856749,"no","yes","yes","yes","yes",3,2,"12m",2.5,3,2,2
"m01371","hanoi",1,37,"female","stable",157,52,21.09619051,"yes","yes","no","no","yes",5,5,"6m",4,4,4,4
"m01372","hanoi",1,34,"male","stable",170,67,23.183391,"yes","yes","no","no","yes",5,5,"12m",4,4,5,5
"m01373","hanoi",1,31,"female","stable",158,52,20.82999519,"yes","no","no","yes","no",5,4,"6m",2,2,2,3
"m01374","hanoi",1,33,"male","stable",165,51,18.73278237,"yes","no","no","no","no",4,4,"12m",4,4,4,4
"m01375","hanoi",1,25,"male","stable",170,52,17.99307958,"yes","no","no","no","no",5,5,"12m",4,3,4,3
"m01376","hanoi",1,29,"male","stable",167,78,27.96801606,"yes","no","no","no","yes",4,4,"12m",3,3,3,3
"m01377","hanoi",0,32,"male","stable",165,65,23.87511478,"yes","no","no","no","yes",3,3,"12m",4,2,2,3
"m01378","hanoi",1,32,"female","stable",167,52,18.64534404,"yes","no","no","no","yes",5,5,"6m",5,4,4,4
"m01379","hanoi",1,35,"male","stable",175,75,24.48979592,"yes","no","no","no","yes",3,3,"6m",3,3,3,3
"m01380","hanoi",1,30,"female","stable",170,52,17.99307958,"yes","no","yes","yes","no",4,4,"6m",5,3,3,5
"m01381","danang",1,29,"male","stable",168,71,25.15589569,"yes","no","no","no","yes",4,4,"12m",4,4,4,3
"m01382","danang",1,31,"male","stable",168,63,22.32142857,"yes","yes","no","yes","yes",4,4,"12m",4,4,4,3
"m01383","danang",1,33,"male","stable",165,67,24.6097337,"yes","no","no","no","yes",3,3,"6m",4,4,4,4
"m01384","danang",1,28,"male","stable",170,53,18.33910035,"yes","yes","yes","yes","yes",4,1,"12m",4,3,3,3
"m01385","danang",1,41,"male","stable",163,64,24.08822312,"yes","no","yes","yes","yes",2,4,"12m",1,1,1,1
"m01386","danang",1,31,"male","stable",172,72,24.33747972,"yes","yes","yes","no","no",4,4,"6m",3,3,4,3
"m01387","danang",1,29,"male","stable",177,61,19.47077787,"yes","no","no","yes","no",4,3,"12m",2,2,2,2
"m01388","hanoi",1,40,"female","stable",158,57,22.83287935,"yes","no","yes","no","no",4,5,"12m",2,2,3,2
"m01389","hanoi",1,45,"male","stable",163,78,29.35752192,"yes","yes","no","no","no",4,4,"6m",3,3,3,2
"m01390","hanoi",1,24,"female","stable",158,51,20.42941836,"yes","yes","yes","yes","yes",4,5,"6m",5,4,4,3
"m01391","hanoi",0,31,"male","stable",165,60,22.03856749,"no","yes","yes","yes","yes",3,3,"6m",4,2,2,3
"m01392","hanoi",0,34,"male","stable",173,71,23.72281065,"yes","yes","yes","yes","no",4,3,"6m",5,4,4,3
"m01393","hanoi",1,28,"female","stable",159,62,24.52434635,"yes","yes","yes","yes","yes",4,5,"6m",4,4,5,3
"m01394","hanoi",1,29,"female","stable",160,55,21.484375,"yes","no","no","yes","no",4,4,"12m",4,2,3,3
"m01395","hanoi",1,26,"female","stable",161.5,54,20.7037353,"yes","yes","yes","yes","no",5,4,"12m",4,2,3,3
"m01396","hanoi",1,27,"female","stable",156,44,18.08021039,"yes","yes","no","no","no",4,4,"6m",3,2,3,3
"m01397","hanoi",1,44,"male","stable",164,62,23.05175491,"yes","yes","no","no","no",5,4,"6m",4,4,3,4
"m01398","hanoi",0,32,"male","stable",160,53,20.703125,"yes","no","no","yes","yes",3,3,"6m",5,5,5,5
"m01399","hanoi",1,25,"male","stable",177,71,22.66270867,"yes","yes","no","yes","no",4,2,"12m",2,3,2,2
"m01400","hanoi",1,59,"female","stable",153,50.5,21.57289931,"yes","yes","no","no","yes",4,5,"18m",3,2.5,3,3
"m01401","hochiminh",1,29,"male","stable",172,75,25.35154137,"yes","yes","yes","yes","no",4,4,"6m",4,4,4,4
"m01402","hanoi",1,21,"female","student",158,47,18.82711104,"yes","yes","yes","yes","no",5,5,"g18m",5,5,5,5
"m01403","hanoi",1,25,"male","stable",170,65,22.49134948,"yes","no","no","no","yes",4,4,"6m",4,4,4,4
"m01404","hanoi",1,23,"male","student",172,70,23.66143862,"yes","yes","yes","yes","yes",4,4,"6m",5,5,5,5
"m01405","hanoi",1,27,"male","student",170,60,20.76124567,"yes","yes","yes","yes","no",5,5,"6m",3,3,3,3
"m01406","hanoi",1,21,"male","unstable",175,68,22.20408163,"yes","no","no","no","no",4,5,"12m",5,4,5,4
"m01407","hanoi",0,20,"male","stable",176,90,29.05475207,"yes","no","no","no","no",3,3,"6m",5,5,5,5
"m01408","hanoi",0,36,"male","stable",168,65,23.03004535,"yes","no","no","yes","yes",3,3,"6m",5,5,5,5
"m01409","hanoi",0,30,"female","stable",164,67,24.9107674,"yes","no","no","yes","yes",3,3,"6m",5,5,5,5
"m01410","hanoi",0,27,"male","student",160,55,21.484375,"yes","yes","yes","yes","yes",3,2,"12m",5,5,5,5
"m01411","hanoi",0,33,"male","stable",168,70,24.8015873,"yes","no","no","no","yes",3,3,"6m",5,5,5,5
"m01412","hanoi",1,19,"male","stable",165,51,18.73278237,"yes","no","no","no","no",4,4,"12m",5,5,5,5
"m01413","hanoi",1,25,"female","stable",175,65,21.2244898,"yes","no","no","no","no",4,4,"12m",5,5,5,5
"m01414","hanoi",0,41,"male","stable",175,60,19.59183673,"yes","no","no","yes","yes",3,3,"6m",5,5,5,5
"m01415","hanoi",1,35,"male","stable",165,70,25.71166208,"yes","no","no","yes","yes",3,3,"6m",5,5,5,5
"m01416","hanoi",1,35,"male","stable",176,83,26.79493802,"yes","yes","no","yes","yes",5,2,"12m",5,5,5,5
"m01417","hanoi",0,61,"male","retirer",176,63,20.33832645,"yes","no","no","yes","no",2,1,"6m",2,1,2,2
"m01418","hanoi",0,62,"male","retirer",160,63,24.609375,"yes","no","no","yes","no",2,3,"12m",2,2,2,3
"m01419","hanoi",1,30,"female","stable",162,52,19.81405274,"yes","no","no","no","yes",2,2,"6m",2,2,2,2
"m01420","hanoi",1,28,"female","stable",159,49,19.38214469,"yes","yes","no","no","yes",3,2,"12m",2,2,2,2
"m01421","hanoi",1,30,"female","stable",165,55,20.2020202,"yes","yes","no","no","yes",2,2,"12m",2,2,2,2
"m01422","hanoi",1,30,"male","stable",170,60,20.76124567,"yes","no","no","no","yes",2,2,"6m",2,2,2,2
"m01423","hanoi",1,25,"male","stable",165,57,20.93663912,"yes","no","no","no","yes",2,2,"6m",2,2,2,2
"m01424","hanoi",1,25,"male","stable",178,75,23.67125363,"yes","no","no","no","no",3,4,"6m",3,3,3,3
"m01425","hanoi",1,25,"female","stable",158,49,19.6282647,"yes","yes","no","yes","no",4,4,"6m",4,4,3,4
"m01426","hanoi",0,23,"female","stable",155,48,19.97918835,"yes","yes","no","yes","yes",4,3,"6m",4,3,3,4
"m01427","hanoi",1,21,"female","stable",165,50,18.36547291,"yes","yes","no","no","yes",3,3,"12m",3,3,3,3
"m01428","hanoi",0,19,"female","student",162,49,18.67093431,"yes","no","yes","yes","yes",3,2,"12m",4,3,3,2
"m01429","hanoi",1,20,"female","student",158,51,20.42941836,"no","yes","yes","yes","no",3,5,"12m",2,1,2,3
"m01430","hanoi",0,21,"female","student",155,46,19.14672216,"yes","yes","yes","no","yes",3,2,"6m",2,3,2,1
"m01431","hanoi",0,25,"male","stable",173,68,22.72043837,"no","yes","yes","no","no",2,2,"12m",3,2,4,1
"m01432","hanoi",1,26,"male","stable",173,70,23.38868656,"yes","yes","yes","no","yes",3,3,"12m",3,2,1,3
"m01433","hanoi",0,18,"female","unstable",165,60,22.03856749,"no","yes","no","yes","yes",3,2,"6m",3,4,2,1
"m01434","hanoi",0,30,"male","stable",180,73,22.5308642,"yes","yes","yes","no","yes",3,2,"12m",2,2,2,2
"m01435","hanoi",1,22,"female","stable",157,49,19.8791026,"yes","yes","yes","no","yes",4,3,"12m",2,3,2,2
"m01436","hanoi",1,24,"female","stable",153,45,19.22337562,"yes","yes","yes","no","yes",3,2,"12m",3,2,2,3
"m01437","hanoi",1,21,"female","unstable",159,46,18.19548277,"no","yes","yes","no","yes",3,3,"12m",2,3,4,1
"m01438","hanoi",1,25,"female","stable",168,52,18.42403628,"yes","yes","no","no","no",3,1,"6m",4,3,3,2
"m01439","hanoi",1,31,"male","student",168,58,20.54988662,"yes","yes","no","yes","yes",4,2,"6m",4,2,2,3
"m01440","hanoi",1,22,"female","unstable",156,48,19.72386588,"no","yes","no","no","no",3,3,"6m",3,2,4,1
"m01441","hanoi",1,35,"male","stable",185,75,21.9138057,"yes","yes","yes","no","yes",4,1,"6m",3,2,1,2
"m01442","hanoi",1,26,"female","stable",155,47,19.56295525,"no","yes","no","no","no",3,2,"6m",3,4,2,2
"m01443","hanoi",1,25,"male","unstable",172,65,21.97133586,"yes","yes","yes","no","yes",3,1,"6m",3,2,4,1
"m01444","hanoi",1,30,"male","stable",180,70,21.60493827,"yes","yes","no","yes","yes",4,1,"6m",3,4,4,3
"m01445","hanoi",1,22,"female","unstable",160,50,19.53125,"no","yes","yes","no","yes",3,2,"12m",4,3,4,2
"m01446","hanoi",1,25,"male","stable",170,75,25.95155709,"yes","yes","yes","yes","yes",3,5,"6m",3,3,4,3
"m01447","hanoi",1,53,"male","stable",165,65,23.87511478,"yes","yes","yes","yes","yes",3,4,"6m",3,4,4,3
"m01448","hanoi",1,46,"female","stable",155,50,20.81165453,"yes","yes","yes","yes","yes",2,5,"6m",3,4,5,4
"m01449","hanoi",0,35,"male","stable",165,65,23.87511478,"yes","yes","yes","yes","yes",3,1,"12m",3,2,4,3
"m01450","hanoi",0,18,"female","unstable",160,45,17.578125,"no","no","yes","yes","yes",3,2,"12m",3,2,2,4
"m01451","hanoi",0,24,"female","stable",160,46,17.96875,"yes","yes","yes","yes","yes",3,2,"18m",2,3,2,2
"m01452","hanoi",1,21,"female","student",161,51,19.67516685,"yes","yes","no","yes","yes",2,2,"12m",3,3,3,3
"m01453","hanoi",0,31,"male","stable",170,73,25.25951557,"yes","yes","yes","yes","yes",2,2,"6m",1,2,1,1
"m01454","hanoi",1,31,"female","stable",173,62,20.71569381,"yes","no","no","no","no",3,3,"6m",3,3,3,3
"m01455","hanoi",1,30,"male","stable",177,64,20.42835711,"yes","yes","yes","yes","no",3,3,"12m",3,3,3,3
"m01456","hanoi",1,47,"male","stable",183,79,23.58983547,"yes","no","no","no","no",3,3,"6m",3,3,3,3
"m01457","hanoi",0,42,"female","stable",150,60,26.66666667,"yes","yes","no","yes","yes",2,2,"12m",2,2,2,2
"m01458","hanoi",0,40,"female","stable",158,47,18.82711104,"no","yes","no","yes","yes",4,3,"18m",2,1,2,3
"m01459","hanoi",1,36,"female","stable",162,54,20.57613169,"yes","yes","no","no","yes",2,1,"6m",1,1,3,3
"m01460","namdinh",1,25,"female","unstable",150,45,20,"no","no","no","no","no",5,5,"12m",2,1,2,2
"m01461","hanoi",1,33,"female","stable",156,50,20.54569362,"yes","yes","no","yes","yes",1.5,3,"6m",2,1,2,3
"m01462","haiphong",0,19,"female","student",165,55,20.2020202,"yes","yes","no","no","no",3,3,"6m",3,3,3,3
"m01463","hanoi",0,19,"male","student",175,60,19.59183673,"yes","yes","no","yes","yes",2,1,"6m",1,1,1,1
"m01464","hanoi",0,19,"female","student",158,48,19.22768787,"yes","yes","no","no","yes",5,5,"6m",3,3,4,3
"m01465","haiphong",0,19,"female","student",147,55,25.45235781,"no","yes","yes","yes","no",3,2,"6m",3,1,2,3
"m01466","hanoi",1,19,"female","student",163,52,19.57168128,"yes","no","yes","no","yes",4,4,"12m",1,1,1,1
"m01467","hanoi",0,20,"female","student",161,46.5,17.93912272,"yes","no","no","no","yes",3,3,"12m",3,3,3,3
"m01468","thaibinh",0,19,"male","student",178,65,20.51508648,"yes","yes","yes","no","no",4,4,"12m",3,2,4,1
"m01469","hanoi",1,19,"female","student",165,50,18.36547291,"yes","yes","yes","yes","yes",5,1,"12m",5,4,3,2
"m01470","hanoi",1,18,"female","student",168,60,21.2585034,"yes","no","no","yes","yes",5,5,"6m",3,4,3,2
"m01471","hanoi",0,19,"female","student",159,50,19.77769867,"yes","yes","yes","yes","yes",3,3,"18m",4,3,4,3
"m01472","hanoi",1,18,"female","student",155,54,22.47658689,"yes","yes","yes","no","yes",1,1,"6m",3,3,3,1
"m01473","hanoi",0,19,"female","student",163,50,18.81892431,"yes","no","no","no","yes",4,3,"6m",3,2,2,2
